teamId,name,jerseyNumber,batsThrows,pos,type,age,rosterStatus,annualSalary,signingBonus,serviceYears,serviceDays,yearsLeft,contractKind,contractSource,controlYears,controlKind,faGrade,pitcherRole,ovr,pot,hit,pow,spd,def,arm,pit,form,stamina,durability,trait,foreignPlayer,source,contractTotal,contractYears,contractStartYear,contractEndYear,guaranteedMoney,optionMoney,contractNote,signedTeam,injuryStatus,injuryName,injuryDays,rehab,returnSeasonYear,returnDay,injurySource
daejeon-orange-eagles,김승일,14,우언우타,SP,PIT,25,FARM,0.3,0.3,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,SP,59,75,10,10,53,67,68,61,73,69,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이교훈,31,좌투좌타,SP,PIT,26,FARM,0.4,0.8,8,1165,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,1,FA 임박,C,SP,53,60,10,10,30,59,66,58,68,89,65,퓨처스 · 이닝이터,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김종수,38,우투우타,SP,PIT,32,FARM,1.2,0.3,12,1794,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,53,55,10,10,49,59,50,51,60,91,60,퓨처스 · 이닝이터,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김범준,40,우투우타,SP,PIT,26,FARM,0.3,0.3,0,3,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,SP,59,73,10,10,50,59,66,58,60,76,70,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김서현,44,우투우타,RP,PIT,22,FARM,1.7,5,3,471,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,MR,59,81,10,10,40,48,61,61,60,65,63,퓨처스 · 성장형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,원종혁,48,우투우타,RP,PIT,21,FARM,0.3,0.3,1,169,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,MR,47,60,10,10,32,42,54,54,75,55,54,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,윤산흠,49,우투우타,RP,PIT,27,FARM,0.4,0,6,932,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,MR,48,64,10,10,40,44,54,50,71,62,57,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,강재민,55,우언우타,RP,PIT,29,FARM,1.5,0.8,7,1031,1,연봉계약,공시 연봉 · 서비스타임 반영,1,FA 임박,C,MR,58,65,10,10,39,52,64,59,71,66,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,주현상,66,우투우타,RP,PIT,34,FARM,1.9,0.5,12,1746,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,50,60,10,10,51,52,51,50,83,50,52,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,엄요셉,108,우투우타,RP,PIT,20,FARM,0.3,0.4,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,MR,63,84,10,10,45,52,67,70,82,54,58,퓨처스 · 상위 유망주,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김관우,112,우언우타,RP,PIT,23,FARM,0.3,0.9,3,435,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,MR,47,56,10,10,54,51,50,50,64,51,60,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,박상언,42,우투우타,C,BAT,29,FARM,0.4,0.4,10,1546,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,45,47,40,33,51,48,55,20,63,72,65,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,정우성,115,우투우타,C,BAT,24,FARM,0.2,0,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,52,60,58,46,37,59,45,14,58,60,61,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,이지성,4,우투우타,1B,BAT,21,FARM,0.3,0,0,55,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,54,75,60,48,76,61,47,13,74,46,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,한경빈,6,우투좌타,1B,BAT,28,FARM,0.3,0,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,,58,68,56,49,40,50,48,20,60,54,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,하주석,16,우투좌타,SS,BAT,32,FARM,2,3,12,1782,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,51,60,54,42,54,45,41,18,68,80,63,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,채은성,22,우투우타,1B,BAT,36,FARM,4,0,12,1809,3,실계약 6년 90억,2023 FA 계약,0,FA 자격권,C,,50,57,48,48,72,53,47,19,83,73,58,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,90,,,,,,,,,,,,,,
daejeon-orange-eagles,정은원,43,우투좌타,2B,BAT,26,FARM,1.4,0.9,9,1325,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,45,59,50,45,52,52,44,15,84,54,60,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김건,56,우투우타,3B,BAT,26,FARM,0.3,0.7,7,1015,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,44,58,38,35,87,44,35,14,59,69,58,퓨처스 · 주루형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,최유빈,93,우투좌타,2B,BAT,24,FARM,0.3,0.8,0,10,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,49,65,54,58,79,44,57,14,78,45,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,유로결,33,우투우타,LF,BAT,26,FARM,0.3,1.1,8,1256,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,1,FA 임박,C,,47,57,39,43,35,40,42,20,74,66,68,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,한지윤,36,우투우타,LF,BAT,20,FARM,0.3,1.1,1,241,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,54,68,52,62,43,49,61,24,67,67,67,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,최인호,41,우투좌타,LF,BAT,26,FARM,0.6,0.6,7,1067,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,60,75,67,70,35,65,69,24,76,61,60,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,김동휘,113,우투좌타,LF,BAT,26,FARM,0.2,0,4,580,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,5,구단 보류권,C,,63,77,59,69,54,60,68,16,83,84,60,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
daejeon-orange-eagles,최윤호,114,우투좌타,CF,BAT,26,FARM,0.2,0,4,580,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,5,구단 보류권,C,,57,72,60,46,63,66,68,10,69,62,67,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박치국,1,우언우타,SP,PIT,28,ACTIVE,1.9,1.4,10,1541,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,57,63,10,10,50,56,54,56,74,83,75,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김동주,4,우투우타,SP,PIT,24,ACTIVE,0.5,1.2,6,898,1,연봉계약,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,SP,69,79,10,10,43,68,81,74,59,69,65,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,타카다,12,좌투좌타,SP,PIT,24,ACTIVE,6,0,0,13,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,SP,56,63,10,10,46,46,55,51,61,71,69,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김정우,16,우투우타,SP,PIT,27,ACTIVE,0.4,1.6,9,1389,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,60,67,10,10,41,59,70,63,68,78,66,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이병헌,29,좌투좌타,SP,PIT,23,ACTIVE,0.9,2.7,5,821,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,SP,60,74,10,10,45,67,70,67,77,91,77,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,잭로그,39,좌투좌타,SP,PIT,30,ACTIVE,6,0,1,231,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,B,SP,75,77,10,10,47,74,83,80,76,96,83,외국인 · 이닝이터 · 제구형,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,최지강,42,우투좌타,RP,PIT,25,ACTIVE,0.9,0,5,768,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,MR,65,73,10,10,47,54,58,61,78,45,61,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이용찬,45,우투우타,RP,PIT,37,ACTIVE,1,4.5,12,1797,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,MR,70,77,10,10,31,65,79,76,82,57,59,베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,곽빈,47,우투우타,SP,PIT,27,ACTIVE,3.1,3,9,1400,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,A,SP,83,85,10,10,47,76,98,89,86,96,94,핵심전력 · 이닝이터 · 탈삼진형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,벤자민,48,좌투좌타,RP,PIT,33,ACTIVE,6,0,5,797,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,C,MR,65,67,10,10,44,56,79,71,63,39,61,외국인,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박신지,49,우투우타,RP,PIT,27,ACTIVE,0.7,1.4,9,1368,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,58,67,10,10,37,61,62,57,82,59,63,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이영하,50,우투우타,RP,PIT,29,ACTIVE,6,3.5,10,1528,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,64,69,10,10,53,68,69,66,64,47,68,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김택연,63,우투우타,RP,PIT,21,ACTIVE,2.2,3.5,2,370,1,연봉계약,공시 연봉 · 서비스타임 반영,7,구단 보류권,B,MR,70,83,10,10,47,58,65,66,65,66,60,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,최민석,68,우투우타,SP,PIT,20,ACTIVE,0.6,1.5,1,225,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,A,SP,83,94,10,10,37,86,88,87,86,96,94,핵심전력 · 이닝이터 · 탈삼진형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,양의지,25,우투우타,C,BAT,39,ACTIVE,42,0.3,12,1836,3,실계약 4+2년 152억,2023 FA 계약,0,FA 자격권,B,,72,73,70,60,38,71,82,10,68,48,63,베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,152,,,,,,,,,,,,,,
jamsil-bears,윤준호,27,우투우타,C,BAT,26,ACTIVE,0.3,0.7,3,531,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,B,,73,81,66,82,43,77,81,24,80,79,63,장타형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,류현준,67,우투우타,C,BAT,21,ACTIVE,0.3,0.3,2,295,1,연봉계약,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,69,83,70,60,45,72,59,24,80,65,65,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,오명진,6,우투좌타,2B,BAT,25,ACTIVE,1.1,0.5,7,1097,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,61,71,57,59,66,58,58,13,66,65,66,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박찬호,7,우투우타,3B,BAT,31,ACTIVE,8,0.8,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,64,67,63,58,50,54,57,8,70,54,70,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이유찬,13,우투우타,SS,BAT,28,ACTIVE,1.1,0.6,10,1534,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,68,72,65,63,35,58,62,16,65,54,67,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박지훈,37,우투우타,SS,BAT,26,ACTIVE,0.5,0.6,7,1111,1,연봉계약,공시 연봉 · 서비스타임 반영,2,구단 보류권,C,,61,70,55,62,64,56,61,13,79,65,63,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박준순,52,우투우타,3B,BAT,20,ACTIVE,0.7,2.6,1,233,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,68,79,75,76,60,77,75,20,79,49,66,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,안재석,62,우투좌타,SS,BAT,24,ACTIVE,0.7,2,6,939,1,연봉계약,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,,57,65,55,62,40,61,61,12,76,81,60,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김민석,2,우투좌타,CF,BAT,22,ACTIVE,0.8,2.5,3,531,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,A,,79,89,94,70,78,69,71,17,71,81,87,핵심전력 · 교타자,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,류승민,14,좌투좌타,CF,BAT,22,ACTIVE,0.4,0.5,3,463,1,연봉계약,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,,58,71,52,64,84,61,63,10,82,65,68,주루형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,정수빈,31,좌투좌타,CF,BAT,36,ACTIVE,6,0.6,12,1836,1,실계약 6년 56억,2021 FA 계약,0,FA 자격권,B,,71,76,71,72,62,70,71,13,77,62,56,베테랑,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,56,,,,,,,,,,,,,,
jamsil-bears,김인태,33,좌투좌타,CF,BAT,32,ACTIVE,0.9,2,12,1836,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,,70,76,70,59,43,74,81,22,64,79,66,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,조수행,51,우투좌타,RF,BAT,33,ACTIVE,2,1.4,11,1691,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,67,70,74,60,62,75,59,22,65,62,61,1군 등록 선수,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,최주형,15,좌투좌타,SP,PIT,20,FARM,0.3,1.2,0,42,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,SP,51,62,10,10,47,50,48,47,61,85,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박정수,17,우언좌타,SP,PIT,30,FARM,0.6,0.5,12,1792,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,SP,46,50,10,10,42,53,50,50,80,78,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김영현,20,우투우타,SP,PIT,24,FARM,0.4,0,3,463,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,SP,63,71,10,10,45,55,73,70,79,68,63,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,최승용,28,좌투좌타,SP,PIT,25,FARM,1.6,0.8,6,942,1,연봉계약,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,SP,50,57,10,10,48,48,47,47,69,89,71,퓨처스 · 이닝이터,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김명신,46,우투우타,RP,PIT,33,FARM,1.1,1,10,1456,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,55,57,10,10,43,61,59,60,67,56,61,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김호준,56,좌투좌타,RP,PIT,28,FARM,0.4,0,8,1256,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,MR,57,73,10,10,52,46,58,58,71,44,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,장우진,106,우투우타,RP,PIT,22,FARM,0.3,1,3,435,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,6,구단 보류권,C,MR,48,65,10,10,39,52,46,49,84,52,66,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,백승우,112,좌투좌타,RP,PIT,26,FARM,0.8,0.5,3,435,1,퓨처스/최저연봉권,추정 연봉 · 서비스타임 반영,6,구단 보류권,C,MR,46,55,10,10,38,44,46,46,65,58,58,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이기석,123,좌투좌타,RP,PIT,24,FARM,0.3,0,1,145,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,MR,51,60,10,10,49,59,50,49,78,48,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김기연,22,우투우타,C,BAT,29,FARM,1,0.7,10,1522,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,C,,56,63,56,58,71,64,57,17,81,49,66,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박민준,26,우투우타,C,BAT,24,FARM,0.3,0.4,2,386,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,55,66,49,62,62,54,61,10,63,79,58,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,이희성,121,우투우타,C,BAT,22,FARM,0.3,0,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,57,70,49,57,54,66,56,16,70,72,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,임종성,3,우투우타,SS,BAT,21,FARM,0.5,1,2,312,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,59,80,59,50,75,53,49,14,80,80,66,퓨처스 · 성장형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,박성재,5,우투우타,2B,BAT,24,FARM,0.3,0.3,6,883,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,3,구단 보류권,C,,61,77,62,69,41,51,68,23,84,66,64,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김동준,11,좌투좌타,2B,BAT,24,FARM,0.4,1.3,5,821,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,,45,52,41,46,44,41,45,18,78,47,63,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,신민철,103,우투우타,3B,BAT,23,FARM,0.3,0.8,5,725,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,,60,76,53,51,63,63,50,24,66,83,65,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,지강혁,105,우투좌타,1B,BAT,26,FARM,0.3,0.4,4,580,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,5,구단 보류권,C,,54,58,56,62,77,50,61,12,78,79,57,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,심건보,117,우투좌타,SS,BAT,23,FARM,0.3,0.4,0,96,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,63,80,64,55,53,62,54,16,73,56,62,퓨처스 · 성장형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,남태웅,118,우투우타,2B,BAT,19,FARM,0.3,0.3,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,57,70,54,53,76,64,52,17,75,78,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,전다민,9,우투좌타,CF,BAT,25,FARM,0.3,0.6,2,298,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,53,64,49,52,85,60,51,11,79,53,61,퓨처스 · 주루형,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김대한,32,우투우타,CF,BAT,26,FARM,0.4,3.5,8,1162,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,1,FA 임박,C,,47,63,50,41,79,54,40,19,69,70,68,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,천현재,58,우투좌타,CF,BAT,27,FARM,0.3,0,1,145,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,,47,62,45,48,63,50,47,16,81,57,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김주오,66,우투우타,LF,BAT,19,FARM,0.3,2.5,0,96,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,48,69,55,43,55,52,42,11,58,51,59,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,김문수,102,우투좌타,RF,BAT,22,FARM,0.3,0.3,2,290,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,7,구단 보류권,C,,63,76,64,57,49,64,56,17,74,82,65,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
jamsil-bears,임현철,116,우투좌타,RF,BAT,19,FARM,0.3,0.4,0,0,1,퓨처스/최저연봉권,공시 연봉 · 서비스타임 반영,9,구단 보류권,C,,54,66,50,45,65,50,44,8,64,71,62,퓨처스,,공시 퓨처스 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
changwon-dino-force,라일리,3,우투우타,SP,PIT,30,ACTIVE,1.8,0,1,202,1,연봉계약,추정 연봉 · 서비스타임 반영,7,구단 보류권,B,SP,73,79,10,10,48,70,78,70,58,88,67,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
changwon-dino-force,토다,11,우투우타,SP,PIT,26,ACTIVE,6,0,0,96,1,외국인 단년계약,외국인 단년계약 추정,0,외국인 보류 제외,B,SP,70,75,10,10,54,74,89,75,73,96,88,외국인 · 이닝이터,Y,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
changwon-dino-force,임지민,19,우투우타,SP,PIT,23,ACTIVE,0.3,0.6,5,821,1,연봉계약,공시 연봉 · 서비스타임 반영,4,구단 보류권,C,SP,56,63,10,10,36,46,58,54,74,88,71,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
changwon-dino-force,최성영,26,좌투좌타,SP,PIT,29,ACTIVE,0.8,1,11,1610,1,연봉계약,공시 연봉 · 서비스타임 반영,0,FA 자격권,B,SP,72,78,10,10,40,68,78,74,80,89,79,이닝이터,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
changwon-dino-force,이준혁,40,우투우타,SP,PIT,23,ACTIVE,0.5,1.2,1,205,1,연봉계약,공시 연봉 · 서비스타임 반영,8,구단 보류권,C,SP,69,81,10,10,47,77,66,65,60,72,64,성장형,,공시 1군 등록 공시 연봉/기록 기반 2026-06-23,,,,,,,,,,,,,,,
